id	Всего сообщений	Сообщений ученика	Сообщений учителя
96192644	5	3	2
346990727	3	1	2
73273232	8	5	3
347130639	11	5	6
186803451	4	2	2
255429171	8	4	4
217518444	4	2	2
39852578	7	3	4
543362278	9	2	7
196516417	5	3	2
78683317	12	5	7
134805657	6	3	3
429783055	25	10	15
220720784	7	3	4
134807921	8	3	5
451124504	8	3	5
423861288	4	2	2
325494748	9	0	0
346573353	11	5	6
161400276	9	5	4
522664333	8	4	4
162274572	17	8	9
266669392	2	1	1
493218214	5	2	3
248169583	2	1	1
494178698	2	1	1
261872176	3	2	1
198835311	7	3	4
341552615	12	4	8
184737522	9	4	5
508001614	7	3	4
261712412	6	3	3
144594569	4	2	2
95127543	7	3	4
90472859	6	3	3
507288584	12	6	6
160387286	7	2	5
240329343	4	2	2
159888868	8	3	5
202366650	9	3	6
261724672	5	2	3
169231412	4	1	3
184441873	5	2	3
461280379	11	5	6
86431481	5	3	2
131890593	3	1	2
438919706	4	2	2
426444797	3	1	2
135830022	3	1	2
324720258	3	1	2
517494763	2	1	1
262335913	4	2	2
283204582	2	1	1
265101247	19	10	9
376980026	12	5	7
155120005	6	4	2
405627393	17	7	10
284234108	3	1	2
307467543	9	4	5
139656221	8	4	4
177810661	18	10	8
304629572	11	5	6
226040866	6	3	3
526334051	2	1	1
367223161	12	5	7
206356653	8	4	4
153245715	7	3	4
139536978	8	4	4
317532162	5	4	1
260757629	23	12	11
340096550	5	3	2
156831114	8	3	5
499547695	11	6	5
405096162	2	1	1
227789349	11	2	9
158491802	4	2	2
75349612	5	3	2
175634351	2	1	1
498077971	14	5	9
427683548	4	1	3
371469551	8	4	4
267406283	3	1	2
367759246	3	1	2
177217218	2	1	1
175374875	3	1	2
202547159	7	4	3
428313035	9	5	4
385842322	9	4	5
215845148	16	6	10
304262937	3	1	2
249825699	6	2	4
351219689	10	5	5
242290055	2	1	1
372940858	5	2	3
166474350	12	5	7
155839997	3	1	2
415951431	15	7	8
301352736	8	5	3
253608244	7	3	4
504972615	7	5	2
365236474	3	3	0
124986327	10	5	5
155429180	6	3	3
257714037	8	4	4
543572644	3	2	1
542786011	3	2	1
542772667	3	2	1
538297823	16	7	9
526758629	3	2	1
522508307	5	3	2
522162132	11	6	5
520619618	6	3	3
519662544	4	2	2
519482571	1	1	0
515148663	37	18	19
499985582	3	2	1
494661695	1	1	0
492270553	30	10	20
489392825	1	1	0
487252754	3	2	1
483456334	8	4	4
478726087	14	7	7
474494465	6	4	2
467627661	6	3	3
467314737	3	2	1
461788174	15	8	7
459142695	1	1	0
453615962	8	3	5
453164361	3	2	1
450491301	7	4	3
450363307	1	1	0
448894391	5	2	3
444847679	3	2	1
438432414	3	2	1
436021851	10	4	6
433654419	1	1	0
431930211	1	1	0
428091505	5	3	2
426459868	5	3	2
423538171	8	4	4
420834399	4	2	2
417516887	3	2	1
401623118	10	4	6
399832929	3	2	1
393855347	3	2	1
387511890	5	3	2
374252749	3	3	0
372977101	8	4	4
367657557	12	6	6
364733433	4	2	2
362434674	10	5	5
362055218	1	1	0
361982085	5	3	2
358511848	20	11	9
357459755	6	3	3
355930723	6	3	3
355550666	1	1	0
354285797	5	3	2
354216552	4	2	2
343069593	9	5	4
340439522	7	4	3
335096236	3	2	1
333078381	4	2	2
330904260	3	2	1
327634205	4	2	2
326305654	1	1	0
325467803	3	2	1
325451213	1	1	0
322643062	3	2	1
322281344	8	4	4
321498656	6	3	3
320017103	3	2	1
318831133	6	3	3
318628326	2	1	1
317442505	6	3	3
316507871	1	1	0
315849087	1	1	0
315328083	6	3	3
314667008	3	2	1
312898958	1	1	0
312500091	4	2	2
308154868	3	2	1
307056243	5	3	2
299023678	14	6	8
298660436	4	2	2
293135013	3	2	1
291865749	3	2	1
291417369	4	2	2
289293185	5	3	2
288215102	6	3	3
287015018	1	1	0
285726277	1	1	0
284560900	3	2	1
284280625	3	2	1
283863602	1	1	0
283048096	6	3	3
280077341	11	5	6
278115805	1	1	0
276514288	3	2	1
269831836	4	2	2
269458591	9	4	5
268869714	3	2	1
267307177	3	2	1
265353899	4	2	2
264038208	7	4	3
263567484	3	2	1
258559166	4	2	2
258103361	5	3	2
255669864	3	2	1
254580040	3	2	1
253086718	8	3	5
252553337	3	2	1
252468408	4	2	2
252268778	1	1	0
249730452	1	1	0
247881835	1	1	0
245889871	1	1	0
244159498	3	2	1
243047048	8	3	5
243020342	1	1	0
242270662	3	2	1
241600925	3	2	1
240419438	4	2	2
239359649	6	4	2
239130546	3	2	1
238526838	6	3	3
234719402	4	2	2
234450460	3	2	1
234401408	13	5	8
232908991	9	4	5
232560934	7	3	4
229016267	8	4	4
227996526	3	2	1
226735775	5	2	3
225896580	9	4	5
225181874	5	3	2
224830802	3	2	1
224742985	1	1	0
223716376	8	3	5
223047163	3	2	1
220940080	3	2	1
219918511	4	2	2
219249917	4	2	2
217523946	10	4	6
215229065	4	2	2
213724612	4	2	2
211760325	7	3	4
209899185	3	2	1
209848720	4	2	2
209751366	3	2	1
209478422	4	2	2
208691301	29	12	17
207207906	11	4	7
207202301	1	1	0
206701759	7	4	3
206322011	1	1	0
204924554	3	2	1
203242097	13	6	7
202936298	5	3	2
201325604	1	1	0
200178457	16	8	8
199875695	1	1	0
199836393	8	3	5
197302612	6	3	3
196315105	14	7	7
195719329	3	2	1
195312566	3	2	1
195311887	3	2	1
195214517	3	1	2
194363489	3	2	1
192612996	47	21	26
191805029	1	1	0
190846948	3	2	1
190648594	3	2	1
190502681	8	4	4
188366231	3	2	1
186087701	7	4	3
184801011	12	5	7
184790923	5	3	2
184186685	5	2	3
183877009	6	3	3
182866672	6	4	2
182267098	1	1	0
182132877	7	4	3
181465548	8	4	4
179714235	8	4	4
178564744	3	2	1
178371943	4	2	2
178350340	13	6	7
177664367	5	3	2
176569461	7	4	3
174636553	5	3	2
172176847	5	3	2
172136705	11	5	6
171746221	3	2	1
171204527	3	2	1
170586355	3	2	1
170531177	8	4	4
170475299	12	6	6
170045994	3	2	1
169983368	7	4	3
168969164	11	4	7
165125720	9	5	4
164172005	3	2	1
163830598	1	1	0
162827989	6	4	2
162038927	6	3	3
161367735	6	3	3
159994431	6	3	3
159961422	3	2	1
159344096	1	1	0
158020904	18	7	11
157624919	3	2	1
157050843	1	1	0
156809527	6	3	3
155585482	10	6	4
155258050	3	2	1
153489243	5	3	2
151649403	3	2	1
150679037	4	2	2
150594944	1	1	0
148542154	3	2	1
147307755	1	1	0
146709691	3	2	1
146706548	3	2	1
146465869	7	3	4
145688508	3	2	1
145160717	1	1	0
143318272	17	8	9
143210262	3	2	1
143112486	1	1	0
142710023	1	1	0
141913953	3	2	1
141061207	5	3	2
140661823	3	2	1
137620565	11	7	4
136340577	3	2	1
134017089	9	5	4
123606110	1	1	0
121158722	7	4	3
121136644	5	3	2
120921936	1	1	0
120856402	3	2	1
120661675	6	3	3
120467209	9	4	5
113553499	1	1	0
112762944	1	1	0
112011680	4	2	2
110612810	4	2	2
103852583	1	1	0
99647627	4	2	2
97489385	2	1	1
95678891	1	1	0
92927601	1	1	0
89350302	1	1	0
86599026	3	2	1
85653101	3	2	1
84524954	3	2	1
79964853	6	3	3
79853794	5	3	2
73346582	3	2	1
67932135	3	2	1
60990566	5	3	2
58645362	7	2	5
53318580	5	3	2
52048252	9	5	4
44351820	7	4	3
32888911	1	1	0
29237466	8	4	4
6629705	3	2	1
